vehiculo_marca;vehiculo_modelo;vehiculo_traccion;vehiculo_id;vehiculo_cilindrada;vehiculo_potencia;vehiculo_tipo_transmision;vehiculo_tipo_combustible;vehiculo_standard_emision;lca_numero;fecha_firma;ensayo_gei_numero;ensayo_gei_laboratorio;emision_CO2;consumo_urbano;consumo_extraurbano;consumo_mixto;id_etiqueta
MERCEDES-BENZ;CABRIOLET 2 PUERTAS;4x2;MERCEDES-BENZ 264.920;1991;;AUTOMÁTICA;NAFTA;EURO VI b;286;23/4/2019;42.04.1442.00;TÜV NORD Mobilität;180;10.6;6.3;7.9;000272B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 260.920;1991;165;AUTOMATICA;NAFTA;EURO VI;297;23/4/2019;42.04.1444.00;TÜV NORD Mobilität;151;9.1;5.2;6.6;000276B
MERCEDES-BENZ;FAMILIAR;4x2;MERCEDES-BENZ 260.920;1991;165;AUTOMATICA;NAFTA;EURO VI;298;23/4/2019;42.04.1444.00;TÜV NORD Mobilität;155;9.1;5.5;6.8;000277B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 264.920;1991;190;AUTOMÁTICA;NAFTA;EURO VI;369;20/5/2019;42.04.1442.00;TÜV NORD Mobilität;152.6;9.7;5.8;7.3;000333B
MERCEDES-BENZ;FURGÓN;4x2;MERCEDES-BENZ OM 651 (651) (84 kW: 311 CDI / 120 kW: 316 CDI);2143;84 / 120;MANUAL;GAS OIL;EURO V;380;28/5/2019;42.04.547.00;TÜV NORD Mobilität;224.4;10.7;7.6;8.8;000341B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 264.920 / BOSCH EM0018;1991;220;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;381;28/5/2019;42.04.1441.00;TÜV NORD Mobilität;170;10.1;6.0;7.5;000343B
MERCEDES-BENZ;FAMILIAR 4 PUERTAS;4x4;MERCEDES-BENZ 256.930 / MELCO EM0014;2999;270;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;387;30/5/2019;42.04.1409.03;TÜV NORD Mobilität;207;11.1;8;9.1;000348B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 274.920 / EM motive EM0012;1991;155;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO  VI;408;9/8/2019;42.04.1449.00;TÜV NORD Mobilität;155;;;2.3;000366B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 274.920 / EM-motive EM0012;1991;155;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;411;9/8/2019;42.04.1449.00;TÜV NORD Mobilität;152;;;2.3;000368B
MERCEDES-BENZ;FAMILIAR;4x2;MERCEDES-BENZ M274 (274.920);1991;155;AUTOMÁTICA;NAFTA;EURO  V;415;9/8/2019;42.04.521.00;TÜV NORD Mobilität;211;11.3;7.6;9;000369B
MERCEDES-BENZ;FURGÓN;4x2;RENAULT (MERCEDES-BENZ) R9M?502 (OM622);1598;84;MANUAL;GAS OIL;EURO  V;416;13/8/2019;42.04.527.00;TÜV NORD Mobilität;172.5;8;5.7;6.5;000370B
MERCEDES-BENZ;COUPÉ 2 PUERTAS;4x4;MERCEDES-BENZ 256.930 / MELCO EM0014;2999;320;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI b;447;16/8/2019;42.04.1409.03;TÜV NORD Mobilität;202;11.7;7.2;8.9;000396B
MERCEDES-BENZ;CABRIOLET 2 PUERTAS;4x4;MERCEDES-BENZ 256.930 / MELCO EM0014;2999;320;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI b;447;16/8/2019;42.04.1409.03;TÜV NORD Mobilität;204;11.8;7.4;9.0;000397B
MERCEDES-BENZ;FAMILIAR;4x4;MERCEDES-BENZ 260.920;1991;225;AUOTMÁTICA;NAFTA;EURO VI;465;27/8/2019;42.04.1458.00;TÜV NORD Mobilität;174.6;9.3;6.6;7.6;000404B
MERCEDES-BENZ;SEDÁN;4x4;MERCEDES-BENZ 260.920;1991;225;AUOTMÁTICA;NAFTA;EURO VI;465;27/8/2019;42.04.1458.00;TÜV NORD Mobilität;162.6;9.3;6.3;7.4;000407B
MERCEDES-BENZ;FAMILIAR 4 PUERTAS Y PORTÓN TRASERO;4x4;MERCEDES-BENZ 264.920;1991;190;AUTOMÁTICA;NAFTA;EURO VI b;506;26/9/2019;42.04.1454.00;TÜV NORD Mobilität;188;10.08;6.8;8.4;000440B
MERCEDES-BENZ;FAMILIAR;4x4;MERCEDES-BENZ 260.920;1991;165;AUTOMÁTICA;NAFTA;EURO VI;530;20/11/2019;42.04.1458.01;TÜV NORD;175;9.8;6.6;7.8;000466B
MERCEDES-BENZ;FAMILIAR 4 PUERTAS Y PORTÓN TRASERO;4x4;MERCEDES-BENZ 177.980;3982;350 / 375;AUTOMÁTICA;NAFTA;EURO VI;572;10/1/2020;42.04.1459.00;TÜV NORD;277;18;8.9;12.2;000496B
MERCEDES-BENZ;FAMILIAR;4x4;MERCEDES-BENZ 139.980;1991;285 - 310;AUTOMÁTICA;NAFTA;EURO VI;601;18/2/2020;42.04.1468.00;TÜV NORD;205;12.1;7.4;9;000522C
MERCEDES-BENZ;FAMILIAR 4 PUERTAS;4x4;MERCEDES-BENZ 176.980/ MELCO EM0014;3982;360;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;635;17/3/2020;42.04.1465.00;TÜV NORD;233;12.7;8.8;10.2;000542C
MERCEDES-BENZ;FAMILIAR 4 PUERTAS y PORTÓN TRASERO;4x4;MERCEDES-BENZ 276.823;2996;287;AUTOMÁTICA;NAFTA;EURO VI;636;17/3/2020;19-00006-CZ-BWG-00;TÜV SÜD Czech;230;14.1;7.8;10.1;000543C
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 260.920;1991;165;AUTOMÁTICA;NAFTA;EURO VI;640;19/3/2020;42.04.1444.00;TÜV NORD;151;9.1;5.3;6.7;000546C
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 282.914;1332;120;AUTOMÁTICA;NAFTA;EURO VI;641;19/3/2020;42.04.1408.03;TÜV NORD;132;7.4;4.8;5.8;000547C
MERCEDES-BENZ;FAMILIAR;4x4;MERCEDES-BENZ 260.920;1991;165;AUTOMÁTICA;NAFTA;EURO VI;649;26/3/2020;42.04.1458.02;TÜV NORD;170;9.7;6.3;7.5;000548C
MERCEDES-BENZ;FAMILIAR;4x4;MERCEDES-BENZ 260.920;1991;225;AUTOMÁTICA;NAFTA;EURO VI;650;27/3/2020;42.04.1458.02;TÜV NORD;179;10;6.8;8;000549C
MERCEDES-BENZ;FAMILIAR;4x4;MERCEDES-BENZ 260.920;1991;225;AUTOMÁTICA;NAFTA;EURO VI;650;27/3/2020;42.04.1458.02;TÜV NORD;186;10.1;7.1;8.3;000550C
MERCEDES-BENZ;FAMILIAR;4x2;MERCEDES-BENZ 282.914;1332;120;AUTOMÁTICA;NAFTA;EURO VI;651;2/4/2020;42.04.1452.01;TÜV NORD;142;8.3;5.1;6.3;000551C
MERCEDES-BENZ;FAMILIAR;4x2;MERCEDES-BENZ 282.914;1332;120;AUTOMÁTICA;NAFTA;EURO VI;651;2/4/2020;42.04.1452.01;TÜV NORD;150;8.6;5.3;6.6;000644C
MERCEDES-BENZ;FAMILIAR;4x4;MERCEDES-BENZ 256.930 / MELCO EM0014;2999;270;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;683;26/6/2020;42.04.1462.01;TÜV NORD;206;11.7;7.5;9;000572C
MERCEDES-BENZ;FAMILIAR 4 PUERTAS;4x4;MERCEDES BENZ 256.930 / MELCO EM0014;2999;320;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;691;23/7/2020;42.04.1462.01;TÜV NORD;214;11.8;8;9.4;000576C
MERCEDES-BENZ;FAMILIAR 4 PUERTAS;4x4;MERCEDES BENZ 256.930 / MELCO EM0014;2999;320;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;691;23/7/2020;42.04.1462.01;TÜV NORD;212;11.7;7.9;9.3;000578C
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x4;MERCEDES-BENZ 256.930 / MELCO EM0014;2999;320;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI b;822;12/2/2021;42.04.1493.00;TÜV NORD;196;11.7;6.8;8.6;000701D
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 254.920 / MITSUBISHI ELECTRIC CORPORATION EM0024;1999;190;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI b;926;12/10/2021;42.04.1508.00;TUV NORD ;167;10.4;5.4;7.4;000810D
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 254.915 / MELCO EM0024;1496;150;AUTOMÁTICA;NAFTA / ELECTRICIDAD;Euro VI b;953;21/12/2021;42.04.1509.00;TÜV NORD;159;9.8;5.4;7;000835D
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 264.920 / BOSCH EM0018;1991;220;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;381;28/5/2019;42.04.1441.00;TÜV NORD Mobilität;170;10.1;6.0;7.5;000343B
MERCEDES-BENZ;FAMILIAR 4 PUERTAS;4x4;MERCEDES-BENZ 256.930 / MELCO EM0014;2999;270;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;387;30/5/2019;42.04.1409.03;TÜV NORD Mobilität;207;11.1;8;9.1;000348B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 274.920 / EM motive EM0012;1991;155;AUTOMÁTICA;NAFTA/ELECTRICIDAD;EURO  VI;408;9/8/2019;42.04.1449.00;TÜV NORD Mobilität;155;;;2.3;000366B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 274.920 / EM-motive EM0012;1991;155;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;411;9/8/2019;42.04.1449.00;TÜV NORD Mobilität;152;;;2.3;000368B
MINI;SEDÁN 3 PUERTAS;4x2;MINI B48A20B;1998;;MANUAL;NAFTA;EURO VI c;98;31/8/2018;201742506;DEKRA;157;8.6;5.9;6.9;000082A
MINI;CONVERTIBLE;4x2;MINI B48A20B;1998;;MANUAL;NAFTA;EURO VI c;98;31/8/2018;201742506;DEKRA;159;8.7;5.9;7.0;000083A
MINI;SEDÁN 3 PUERTAS;4x2;MINI B48A20B;1998;;AUTOMÁTICA;NAFTA;EURO VI c;99;31/8/2018;201742506;DEKRA;137;7.1;5.3;6.0;000084A
MINI;CONVERTIBLE;4x2;MINI B48A20B;1998;;AUTOMÁTICA;NAFTA;EURO VI c;99;31/8/2018;201742506;DEKRA;144;8.5;5.8;6.8;000085A
MINI;SEDÁN 3 PUERTAS;4x2;MINI B38A15A;1499;;MANUAL;NAFTA;EURO VI c;114;2/8/2018;201742555;DEKRA;118;6.4;4.5;5.2;000035A
MINI;SEDÁN 5 PUERTAS;4x2;MINI B38A15A;1499;;MANUAL;NAFTA;EURO VI c;114;2/8/2018;201742555;DEKRA;119;6.4;4.5;5.2;000036A
MINI;CONVERTIBLE;4x2;MINI B38A15F;1499;;MANUAL;NAFTA;EURO VI c;114;2/8/2018;201742555;DEKRA;128;6.6;5.0;5.6;000037A
MINI;SEDÁN 3 PUERTAS;4x2;MINI B38A15A;1499;;AUTOMÁTICA;NAFTA;EURO VI c;115;2/8/2018;201742574;DEKRA;122;6.2;4.8;5.3;000038A
MINI;SEDÁN 5 PUERTAS;4x2;MINI B38A15A;1499;;AUTOMÁTICA;NAFTA;EURO VI c;115;2/8/2018;201742574;DEKRA;123;6.3;4.9;5.4;000039A
MINI;CONVERTIBLE;4x2;MINI B38A15F;1499;;AUTOMÁTICA;NAFTA;EURO VI c;115;2/8/2018;201742574;DEKRA;129;6.5;5.2;5.6;000040A
MINI;SEDÁN 3 PUERTAS;4x2;MINI B48A20A;1998;;MANUAL;NAFTA;EURO VI c;129;31/8/2018;201742589;DEKRA;144;8.0;5.3;6.3;000052A
MINI;SEDÁN 5 PUERTAS;4x2;MINI B48A20A;1998;;MANUAL;NAFTA;EURO VI c;129;31/8/2018;201742589;DEKRA;147;8.1;5.5;6.4;000053A
MINI;CONVERTIBLE;4x2;MINI B48A20F;1998;;MANUAL;NAFTA;EURO VI c;129;31/8/2018;201742634;DEKRA;150;8.3;5.6;6.6;000054A
MINI;SEDÁN 3 PUERTAS;4x2;MINI B48A20A;1998;;AUTOMÁTICA;NAFTA;EURO VI c;130;31/8/2018;201742588;DEKRA;125;6.8;4.8;5.5;000055A
MINI;SEDÁN 5 PUERTAS;4x2;MINI B48A20A;1998;;AUTOMÁTICA;NAFTA;EURO VI c;130;31/8/2018;201742588;DEKRA;128;6.9;4.9;5.6;000056A
MINI;CONVERTIBLE;4x2;MINI B48A20F;1998;;AUTOMÁTICA;NAFTA;EURO VI c;130;31/8/2018;201742689;DEKRA;131;7.0;5.1;5.7;000057A
MITSUBISHI;PICK UP;4x4;MITSUBISHI 4N15;2442;133;MANUAL;GAS OIL;EURO V;322;29/4/2019;H1860156936/607;AIB-VINÇOTTE International n.v.;208;10;7.7;8.5;000297B
MITSUBISHI;PICK UP;4x4;MITSUBISHI 4N15;2442;133;AUTOMÁTICA;GAS OIL;EURO V;324;6/5/2019;H1860156936/608;AIB-VINÇOTTE International n.v.;225;10;7.7;8.5;000299B
MITSUBISHI;RURAL;4x2, 4x4;MITSUBISHI 4J12;2360;124;CTT;NAFTA;EURO  V;425;31/7/2019;42.09.145.00;TÜV NORD Mobilität;176.1;9.2;6;7.2;000375B
NISSAN;SEDÁN 5 PUERTAS;4x2;NISSAN HR16;1598;79;MANUAL;NAFTA;EURO V;;;LC 0061 B31 18;LUXCONTROL S.A.;151;8.6;5.3;6.5;000356B
NISSAN;SEDÁN 5 PUERTAS;4x2;NISSAN HR16;1598;79;AUTOMÁTICA;NAFTA;EURO V;;;LC 0061 B32 18;LUXCONTROL S.A.;160;9.1;5.6;6.9;000357B
NISSAN;PICK UP;4x2;RENAULT YS23 260 o YS23;2298;;MANUAL;GAS OIL;EURO V;123;31/8/2018;PC18040172;IDIADA;176;7.8;6.1;6.7;000046A
NISSAN;PICK UP;4x4;RENAULT YS23 260 o YS23;2298;;MANUAL;GAS OIL;EURO V;123;31/8/2018;PC18040171;IDIADA;184;8.0;6.4;7.0;000047A
NISSAN;PICK UP;4x4;RENAULT YS23 260 o YS23;2298;;AUTOMÁTICA;GAS OIL;EURO V;124;31/8/2018;PC18040173;IDIADA;201;9.7;6.5;7.6;000048A
NISSAN;PICK UP;4x2;RENAULT YS23 266 o YS23;2298;;MANUAL;GAS OIL;EURO V;232;25/1/2019;PC18070192;IDIADA;177;7.8;6.1;6.7;000216B
NISSAN;PICK UP;4x4;RENAULT YS23 266 o YS23;2298;;MANUAL;GAS OIL;EURO V;232;25/1/2019;PC18070194;IDIADA;181;7.8;6.3;6.9;000217B
NISSAN;SEDÁN 4 PUERTAS;4x2;NISSAN MRA8;1798;;CVT;NAFTA;EURO V;264;27/3/2019;LC 0061 B36 18;LUXCONTROL S.A.;159;9.3;5.4;6.9;000251B
NISSAN;SEDÁN 4 PUERTAS;4x2;NISSAN MRA8;1798;;MANUAL;NAFTA;EURO V;307;25/4/2019;LC 0061 B35 18;LUXCONTROL S.A.;168;9.9;5.6;7.2;000286B
NISSAN;RURAL;4x4;NISSAN VQ35;3498;188;CVT;NAFTA;EURO V;325;6/5/2019;LCA 0061 A64 18;LUXCONTROL S.A.;225.7;12.8;7.9;9.7;000300B
NISSAN;SEDÁN 5 PUERTAS;4x2;NISSAN HR16;1598;88;CVT;NAFTA;EURO V;371;20/5/2019;LC 0060 311 19;LUXCONTROL S.A.;154;8.1;5.6;6.7;000334B
NISSAN;SEDÁN 5 PUERTAS;4x2;NISSAN HR16;1598;88;CVT;NAFTA;EURO V;371;3/2/2021;LC 0060 775 20;LUXCONTROL S.A.;154;8.1;5.6;6.7;000334B
NISSAN;SEDÁN 5 PUERTAS;4x2;NISSAN HR16;1598;88;CVT;NAFTA;EURO V;371;17/9/2021;LC 0060 492 21;LUXCONTROL S.A.;154;8.3;5.7;6.7;000334B
NISSAN;SEDÁN 5 PUERTAS;4x2;NISSAN HR16;1598;88;MANUAL;NAFTA;EURO V;373;21/5/2019;LC 0060 313 19;LUXCONTROL S.A.;150;8.4;5.3;6.4;000337B
NISSAN;SEDÁN 5 PUERTAS;4x2;NISSAN HR16;1598;88;MANUAL;NAFTA;EURO V;373;3/2/2021;LC 0060 313 19;LUXCONTROL S.A.;150;8.4;5.3;6.4;000337B
NISSAN;SEDÁN 5 PUERTAS;4x2;NISSAN HR16;1598;88;MANUAL;NAFTA;EURO V;373;17/9/2021;LC 0060 490 21;LUXCONTROL S.A.;150;8.4;5.3;6.4;000337B
NISSAN;SEDÁN 4 PUERTAS;4x2;NISSAN HR16;1598;79;MANUAL;NAFTA;EURO V;498;19/9/2019;LC 0061B B33 18;LUXCONTROL S.A.;148.1;8.3;5.3;6.4;000433B
NISSAN;SEDÁN 4 PUERTAS;4x2;NISSAN HR16;1598;79;AUTOMÁTICA;NAFTA;EURO V;499;20/9/2019;LC 0061 B34 18;LUXCONTROL S.A.;156.8;8.9;5.5;6.7;000434B
NISSAN;SEDÁN 4 PUERTAS;4x2;NISSAN HR16;1598;88;MANUAL;NAFTA;EURO V;627;3/3/2020;LC 0061 855 19;LUXCONTROL S.A.;141.0;8.0;5.0;6.1;000537C
NISSAN;SEDÁN 4 PUERTAS;4x2;NISSAN HR16;1598;88;MANUAL;NAFTA;EURO V;627;11/1/2022;LC 0061 712 21;LUXCONTROL S.A.;149.8;8.6;5.2;6.4;000838E
NISSAN;SEDÁN 4 PUERTAS;4x2;NISSAN HR16;1598;88;CVT;NAFTA;EURO V;628;3/3/2020;LC 0061 854 19;LUXCONTROL S.A.;137.0;7.5;4.9;5.9;000538C
NISSAN;SEDÁN 4 PUERTAS;4x2;NISSAN HR16;1598;88;CVT;NAFTA;EURO V;628;14/1/2022;LC 0061 711 21;LUXCONTROL S.A.;141.2;7.9;5.0;6.0;000840E
PEUGEOT;BERLINA 5 PUERTAS;4x2;EC5 (NFP);1587;83;MANUAL;NAFTA;EURO V;;19/4/2018;R1-0220/17;DELPHI;`173.77;10.17;5.84;7.44;000415B
PEUGEOT;BERLINA 5 PUERTAS;4x2;PEUGEOT EP6FDTR (5GN/5GP);1598;;MANUAL;NAFTA;EURO VI b;;21/4/2016;15/01222;UTAC;144.0;8.1;4.9;6.0;000141A
PEUGEOT;BERLINA 5 PUERTAS;4x2;PEUGEOT DV6DTED (9HP);1560;;MANUAL;GAS OIL;EURO V;;13/6/2016;15/06824;UTAC;99.9;4.6;3.5;3.9;000353B
PEUGEOT;BERLINA 5 PUERTAS;4x2;PEUGEOT EC5 (NFP);1587;83;AUTOMÁTICA;NAFTA;EURO V;;28/5/2018;1-0161/17;DELPHI;176.54;9.96;6.18;7.57;000420B
PEUGEOT;BERLINA 5 PUERTAS;4x2;PEUGEOT EC5 (NFP);1587;83;AUTOMÁTICA;NAFTA;EURO V;;12/12/2017;R2-0175/17;DELPHI;173.72;10.04;5.92;7.44;000430B
PEUGEOT;RURAL 5 PUERTAS;4x2;PEUGEOT EP6FDTM (5GY);1598;;AUTOMÁTICA;NAFTA;EURO V;;19/7/2017;16/06627;UTAC;170.8;10.1;6.7;7.3;000144A
PEUGEOT;BERLINA 5 PUERTAS;4x2;PEUGEOT EP6FDTM (5GY);1598;;AUTOMÁTICA;NAFTA;EURO V;4;12/4/2018;16/07298;UTAC;153.0;8.8;5.2;6.5;000215B
PEUGEOT;BERLINA 5 PUERTAS;4x2;PEUGEOT;1598;;AUTOMÁTICA;NAFTA;EURO V;121;17/8/2018;18/00793;UTAC;136.96;7.46;5.17;6.01;000044A
PEUGEOT;SEDÁN 4 PUERTAS;4x2;PSA EP6FADTX (5GG);1598;;AUTOMÁTICA;NAFTA;EURO VI b;152;4/12/2018;17/09572;UTAC;131.65;7.19;4.96;5.78;000161A
PEUGEOT;BERLINA 5 PUERTAS;4x2;PSA EP6FADTR (EGX);1598;;MANUAL;NAFTA;EURO VI;250;6/3/2019;18/02383;UTAC;168.63;10.44;6.38;7.47;000235B
PEUGEOT;BERLINA 5 PUERTAS;4x2;PEUGEOT EP6FDTM (5GY);1598;120;AUTOMÁTICA;NAFTA;EURO V;319;26/4/2019;B1_190301_000;CONTINENTAL;179.1;9.7;6.55;7.7;000294B
PEUGEOT;BERLINA 5 PUERTAS;4x2;PEUGEOT EC5 (NFP);1587;83;MANUAL;NAFTA;EURO V;394;18/6/2019;0162/17;DELPHI;190.56;10.78;6.63;8.15;000358B
PEUGEOT;BERLINA 5 PUERTAS;4x2;PEUGEOT DV6C (9HD);1560;82;MANUAL;GAS OIL;EURO V;395;18/6/2019;I + D PE D300 T1 Eva. 1/2019;LCEGV;154.56;6.65;5.41;5.87;000359B
PEUGEOT / CITROËN;BERLINA 4 PUERTAS;4x2;PEUGEOT / CITROËN EC5 (NFP);1587;;MANUAL;NAFTA;EURO V;;7/10/2013;12/03150;UTAC;153.9;8.8;5.3;6.5;000352B
PEUGEOT / CITROËN;BERLINA 4 PUERTAS;4x2;PEUGEOT / CITROËN EC5 (NFP) ;1587;;MANUAL;NAFTA;EURO VI b;;12/8/2016; 15/0777;UTAC;150.0;8.7;5.0;6.4;000127A
PEUGEOT / CITROËN;BERLINA 4 PUERTAS;4x2;PEUGEOT / CITROËN EC5 (NFP) ;1587;;AUTOMÁTICA;NAFTA;EURO VI b;;;15/07251;UTAC;157.8;9.2;5.3;6.8;000129A
PEUGEOT / CITROËN;BERLINA 4 PUERTAS;4X2;PEUGEOT / CITROËN DV6TED (9HP) ;1560;;MANUAL;GAS OIL;EURO V;;18/8/2016;13/08906;UTAC;109.3;4.9;3.9;4.3;000136A
PEUGEOT / CITROËN;MICROOMNIBUS;4x2;PEUGEOT / CITROËN DW10FD (AHX);1997;;AUTOMÁTICA;GAS OIL;EURO VI;;22/6/2018;16/06167;UTAC;165.1;7.3;5.8;6.4;000123A
PEUGEOT / CITROËN;FAMILIAR-FURGÓN;4x2;PSA EC5 (NFP);1587;;MANUAL;NAFTA;EURO V;;12/4/2018;0179/17;DELPHI;205.58;11.43;7.28;8.8;000355B
PORSCHE;COUPÉ 2 PUERTAS;4x2;PORSCHE DGG;3996;;AUTOMÁTICA;NAFTA;EURO V;113;13/8/2018;42.07.235.01;TÜV NORD Mobilität;296.8;19.2;9.0;12.8;000034A
PORSCHE;COUPÉ 2 PUERTAS;4x2;PORSCHE DKK;2981;331;AUTOMÁTICA;NAFTA;EURO  V;439;9/8/2019;42.07.253.00;TÜV NORD Mobilität;208;13.4;7.2;9.5;000387B
PORSCHE;CONVERTIBLE 2 PUERTAS / COUPÉ 2 PUERTAS - CONVERTIBLE 2 PUERTAS;4x2 / 4x4;PORSCHE DKK;2981;331;AUTOMÁTICA;NAFTA;EURO  V;439;9/8/2019;42.07.253.00;TÜV NORD Mobilität;213.4;13.5 / 13.6 - 13.6;7.3 / 7.3 - 7.3;9.6 / 9.6 - 9.6;000389B
PORSCHE;COUPÉ;4x2;PORSCHE DRM;3996;375;AUTOMÁTICA;NAFTA;EURO  V;923;29/9/2021;42.07.269.00;TÜV NORD Mobilität;283;17.3;9.5;12.4;000805D
RAM;PICK UP;4x4;MITSUBISHI 4N15;2442;;AUTOMATICA;GAS OIL;EURO V;140;17/8/2018;H1660156936/709;VINÇOTTE nv;207;9.2;6.8;7.7;000067A
RAM;PICK UP;4x4;MITSUBISHI 4N15;2442;;MANUAL;GAS OIL;EURO V;141;31/8/2018;H1760156936/519;VINÇOTTE nv;192;8.9;6.3;7.3;000068A
RAM;PICK UP;4x4;FCA 5.7L (TNXE);5654;291;AUTOMÁTICA;NAFTA;EURO V;889;18/7/2021;6210460;FCA CHRYSLER AUTOMOVEIS BRASIL;343.05;20.91;11.29;14.85;000773D
RENAULT;SEDÁN 4 PUERTAS;4x2;RENAULT M4RK7;1997;103;CVT;NAFTA;EURO V;;22/6/2016; 09/09790;UTAC;175.4;10.5;6.1;7.7;000178A
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT F4R E4;1998;105;MANUAL;NAFTA;EURO V;;;R1-0210/17;DELPHI;198.86;11.13;6.98;8.52;000650C
RENAULT;SEDÁN 5 PUERTAS;4X4;RENAULT F4R E4;1998;105;MANUAL;NAFTA;EURO V;;;R1-0209/17;DELPHI;199.74;11.20;7.01;8.55;000659C
RENAULT;FURGÓN / CHASIS CON CABINA;4x2;RENAULT M9T B8;2299;92;MANUAL;GAS OIL;EURO V;;12/7/2017;PV 13/06222;UTAC;214.8;9.2;7.4;8;000769D
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT F4R E4;1998;103;MANUAL;NAFTA;EURO V;;27/3/2015;R1-0642/14;DELPHI;196.47;11.37;6.71;8.42;000674C
RENAULT;CAMIONETA 4 PUERTAS;4x2;RENAULT F4R E4;1998;103;MANUAL;NAFTA;EURO V;;5/5/2015;R1-0043/15;DELPHI;181.53;10.4;6.23;7.78;000642C
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT F4R E4;1998;101;MANUAL;NAFTA;EURO V;;18/4/2016;R1-0598/15;DELPHI;202.63;11.49;7.01;8.67;000728D
RENAULT;RURAL 5 PUERTAS;4x4;NISSAN 2TR C7;2488;126;CVT;NAFTA;EURO V; - ;2/12/2016;KSR337410 (8734, 3526);VCA;185.7;10.34;6.64;8.00;000845E
RENAULT;RURAL 5 PUERTAS;4x2;NISSAN 2TR C7;2488;126;CVT;NAFTA;EURO V;;2/12/2016;KSR337410 (8733, 3525);VCA;186;10.36;6.63;8;000788D
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M D4;1598;84;MANUAL;NAFTA;EURO V;;;R2-0229/17;DELPHI;173.19;9.55;6.18;7.43;000742D
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M D4 - D7;1598;84;CVT;NAFTA;EURO V;;28/8/2017;R2-0254/17;DELPHI;170.11;9.43;6.04;7.29;000759D
RENAULT;SEDÁN 5 Y 6 PUERTAS;4x2;RENAULT K9K C6;1461;66;MANUAL;DIESEL;EURO V;;;PV 11/07100;UTAC;118.4;5.15;4.11;4.5;000685D
RENAULT;FURGÓN 4, 5 Y 6 PUERTAS;4x2;RENAULT K9K C6;1461;66;MANUAL;DIESEL;EURO V;;;PV 11/07100;UTAC;118.4;5.15;4.11;4.5;000685D
RENAULT;SEDÁN 4, 5 Y 6 PUERTAS;4x2;RENAULT K9K C6;1461;66;MANUAL;DIESEL;EURO V;;;PV 11/07100;UTAC;118.4;5.15;4.11;4.5;000685D
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT K4M 28;1599;77;MANUAL;NAFTA;EURO V;;;R2-0237/17;DELPHI;197.96;11.14;6.9;8.46;000671C
RENAULT;CAMIONETA DE 4 PUERTAS;4x4;RENAULT F4R E4;1998;105;MANUAL;NAFTA;EURO V;19;28/3/2018;2-0264/17;DELPHI;190,84;11.14;6.43;8.17;000617C
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT M5P M4;1798;205;AUTOMÁTICA;NAFTA;EURO VI b;101;5/7/2018;17/05458;UTAC;157.1;8.4;6.0;7.0;000729D
